domainID,siteID,horizontalPosition,verticalPosition,month,year,mean_monthly_surfWaterTemp,sd_monthly_surfWaterTemp
D02,LEWI,101,100,3,2021,10.149155091031693,2.83988133321214
D02,LEWI,101,100,3,2022,9.588915654520918,2.9701214893246854
D02,LEWI,101,100,3,2023,9.49498445945946,2.332598554254327
D02,LEWI,101,100,4,2018,11.743250174216028,2.49606323890228
D02,LEWI,101,100,4,2019,13.298140570633263,2.3319098290839264
D02,LEWI,101,100,4,2020,11.963994444444445,2.1051457997134344
D02,LEWI,101,100,4,2021,12.847650139664804,2.8557243119244307
D02,LEWI,101,100,4,2022,12.265388111888113,3.1216800008505388
D02,LEWI,101,100,4,2023,13.427869777158774,2.7708837067136614
D02,LEWI,101,100,5,2017,15.374011904761906,0.919800534769411
D02,LEWI,101,100,5,2018,15.851135353535353,1.731198134527998
D02,LEWI,101,100,5,2019,15.406215189873418,1.7772815509881814
D02,LEWI,101,100,5,2020,14.362034946236559,2.5608616790962926
D02,LEWI,101,100,5,2021,14.329882352941176,2.3253681503934565
D02,LEWI,101,100,5,2022,15.103320486815417,2.020960873585574
D02,LEWI,101,100,5,2023,14.089946657663742,1.798977833792567
D02,LEWI,101,100,6,2017,16.65888873435327,1.4707891528761559
D02,LEWI,101,100,6,2018,16.344799721835884,1.2662071012777874
D02,LEWI,101,100,6,2019,16.33604453125,1.476079395530296
D02,LEWI,101,100,6,2020,17.208294568245126,1.6094068611996157
D02,LEWI,101,100,6,2021,17.0748087927425,1.641924361857847
D02,LEWI,101,100,6,2022,16.69470979020979,1.3771431348374457
D02,LEWI,101,100,6,2023,15.779154676258992,1.2719950050344886
D02,LEWI,101,100,7,2017,18.283854166666668,1.0798706930717787
D02,LEWI,101,100,7,2018,17.167054310930073,1.1678538443092459
D02,LEWI,101,100,7,2019,18.6151241473397,1.2232375113404168
D02,LEWI,101,100,7,2020,19.354291666666665,1.096132048256511
D02,LEWI,101,100,7,2021,18.533821045096637,1.2482269497553193
D02,LEWI,101,100,7,2022,17.946834351663274,1.032769402946056
D02,LEWI,101,100,8,2017,17.110306451612903,1.193474179100213
D02,LEWI,101,100,8,2018,17.285886118598384,1.0456170809990148
D02,LEWI,101,100,8,2019,17.990763033175355,1.2520536596220257
D02,LEWI,101,100,8,2020,18.5745230296827,1.1431694839294535
D02,LEWI,101,100,8,2021,18.69721447902571,1.1783442358346214
D02,LEWI,101,100,8,2022,18.124687795010114,1.3045521546452903
D02,LEWI,101,100,9,2017,15.871410416666667,1.3076829968774055
D02,LEWI,101,100,9,2018,16.80526736111111,1.1536232676000766
D02,LEWI,101,100,9,2019,16.90146015037594,1.2747879637164745
D02,LEWI,101,100,9,2020,15.717190807799442,2.253062807632081
D02,LEWI,101,100,9,2021,16.698127272727273,1.6331947241169344
D02,LEWI,101,100,9,2022,16.172391364902506,1.9682768777874469
D02,LEWI,101,100,10,2017,13.87931076506432,2.320795946533509
D02,LEWI,101,100,10,2018,13.628935940660822,2.5678651455003005
D02,LEWI,101,100,10,2019,13.629302435723952,2.309306801853202
D02,LEWI,101,100,10,2020,13.16619539427774,1.55295177876119
D02,LEWI,101,100,10,2021,14.485775303643726,1.6660748297732182
D02,LEWI,101,100,10,2022,11.800161962365591,1.7169530345673212
D02,LEWI,101,100,11,2017,9.111924738675958,1.9981486779968596
D02,LEWI,101,100,11,2018,9.918166201117318,1.9855419051719017
D02,LEWI,101,100,11,2019,8.070479748603352,1.7828317716696014
D02,LEWI,101,100,11,2020,10.207225783972126,1.9218712139300722
D02,LEWI,101,100,11,2021,8.497203781512605,1.965795035888824
D02,LEWI,101,100,11,2022,9.499288997214485,3.335651722002623
D02,LEWI,101,100,12,2017,6.380151147098515,1.8382999794405814
D02,LEWI,101,100,12,2018,8.357476383265857,1.185647807008595
D02,LEWI,101,100,12,2019,6.277198467966574,1.8376609083945694
D02,LEWI,101,100,12,2020,6.323278114478114,1.7086567362731278
D02,LEWI,101,100,12,2021,7.8353261455525605,1.8919345474561464
D02,LEWI,101,100,12,2022,6.325914593140552,1.9990850299660947
D02,LEWI,102,100,1,2018,3.3773763736263738,1.9573531542236695
D02,LEWI,102,100,1,2019,7.444351186440678,1.7544496696131955
D02,LEWI,102,100,1,2020,6.561967545638946,2.4779053900593904
D02,LEWI,102,100,1,2021,6.654074374577418,1.4031535509570796
D02,LEWI,102,100,1,2022,4.3257654986522915,2.187193776642489
D02,LEWI,102,100,1,2023,7.546326308633582,1.6875831096433869
D02,LEWI,102,100,2,2018,7.977051184110008,2.944070961072573
D02,LEWI,102,100,2,2019,8.184519820493643,1.7055863492371646
D02,LEWI,102,100,2,2020,8.14320477568741,1.9177268633111892
D02,LEWI,102,100,2,2021,6.304388392857143,1.9001115010702858
D02,LEWI,102,100,2,2022,6.383982732732733,2.5192203289544404
D02,LEWI,102,100,2,2023,8.121456245325355,2.3282723706225084
D02,LEWI,102,100,3,2018,7.745868279569892,2.2598197743099644
D02,LEWI,102,100,3,2019,9.649480027081923,2.155445970343725
D02,LEWI,102,100,3,2020,10.807709372892784,2.425259518333732
D02,LEWI,102,100,3,2021,10.330760107816712,2.672131379562301
D02,LEWI,102,100,3,2022,9.63388251181634,2.942746295182244
D02,LEWI,102,100,3,2023,9.389752027027027,2.264030861475449
D02,LEWI,102,100,4,2018,11.698229166666666,2.5470680066343796
D02,LEWI,102,100,4,2019,13.410447459986083,2.2574156831104952
D02,LEWI,102,100,4,2020,12.014127083333333,2.1045465934408982
D02,LEWI,102,100,4,2021,12.872435055865921,2.788104577959398
D02,LEWI,102,100,4,2022,12.345932167832167,2.969609149592551
D02,LEWI,102,100,4,2023,13.37815550906555,2.729331380374131
D02,LEWI,102,100,5,2017,15.304253968253969,0.9072283822905853
D02,LEWI,102,100,5,2018,15.800291216216216,1.701593334273485
D02,LEWI,102,100,5,2019,15.55023886639676,1.6760477419762614
D02,LEWI,102,100,5,2020,14.353149193548386,2.520522851001421
D02,LEWI,102,100,5,2021,14.401912601626016,2.3781369753889865
D02,LEWI,102,100,5,2022,15.128882033898305,2.0704695918353866
D02,LEWI,102,100,5,2023,14.093216070222823,1.821731042104899
D02,LEWI,102,100,6,2017,16.850000694444443,1.5466294916922207
D02,LEWI,102,100,6,2018,16.244444289693593,1.2180694345630905
D02,LEWI,102,100,6,2019,16.49622375090514,1.4739303977089822
D02,LEWI,102,100,6,2020,17.290940807799444,1.615555176895821
D02,LEWI,102,100,6,2021,17.269613778705637,1.6867082908402988
D02,LEWI,102,100,6,2022,16.52529754385965,1.3036763099929907
D02,LEWI,102,100,6,2023,15.877348703170028,1.2835535801994125
D02,LEWI,102,100,7,2017,18.512523521505376,1.213856459036689
D02,LEWI,102,100,7,2018,17.20585054347826,1.1173527454645293
D02,LEWI,102,100,7,2019,18.546164392905865,1.1537204212889653
D02,LEWI,102,100,7,2020,19.70390934320074,1.0983905654940447
D02,LEWI,102,100,7,2021,18.91556630824373,1.2868883034140004
D02,LEWI,102,100,7,2022,17.717581694915253,1.000866035746051
D02,LEWI,102,100,8,2017,17.22565188172043,1.1960681819812937
D02,LEWI,102,100,8,2018,17.258472371967656,0.981879265844524
D02,LEWI,102,100,8,2019,17.92031211916046,1.185320363402967
D02,LEWI,102,100,8,2020,18.922064483111566,1.2045414205196532
D02,LEWI,102,100,8,2021,19.278510135135136,1.4059454764645238
D02,LEWI,102,100,8,2022,18.053966216216217,1.2824481169325885
D02,LEWI,102,100,9,2017,15.849234516353514,1.3297269432895984
D02,LEWI,102,100,9,2018,16.76924097222222,1.1362083615471437
D02,LEWI,102,100,9,2019,16.945433170048986,1.244784628325633
D02,LEWI,102,100,9,2020,15.920351294611617,2.398003349493229
D02,LEWI,102,100,9,2021,16.896143356643357,1.696051342525154
D02,LEWI,102,100,9,2022,16.00077536738978,2.0058460848309037
D02,LEWI,102,100,10,2017,13.805088075880759,2.3904500449334067
D02,LEWI,102,100,10,2018,13.684911546252533,2.5126072957340653
D02,LEWI,102,100,10,2019,13.65130649526387,2.376236341873962
D02,LEWI,102,100,10,2020,13.197942294159043,1.6455388511828575
D02,LEWI,102,100,10,2021,14.549250842886043,1.7153329368183612
D02,LEWI,102,100,10,2022,11.545193526635199,1.7372451910669353
D02,LEWI,102,100,11,2017,8.86770792767733,2.1007147753522317
D02,LEWI,102,100,11,2018,10.104727463312368,1.9358868735569943
D02,LEWI,102,100,11,2019,7.985344033496162,1.8107923833065407
D02,LEWI,102,100,11,2020,10.14804881450488,2.0382568778732177
D02,LEWI,102,100,11,2021,8.329305322128851,2.0548229953726502
D02,LEWI,102,100,11,2022,9.210751921733054,3.4062642678145747
D02,LEWI,102,100,12,2017,5.776860135135135,2.013308748721739
D02,LEWI,102,100,12,2018,8.558467883705207,1.1631322865366966
D02,LEWI,102,100,12,2019,6.186236167341431,1.8379094216239673
D02,LEWI,102,100,12,2020,6.626321452589106,1.6244915445024435
D02,LEWI,102,100,12,2021,7.537525995948683,2.006888481336145
D02,LEWI,102,100,12,2022,6.211373567093729,1.8444682744030154
D02,POSE,101,100,1,2017,3.6804637096774195,2.315206169499827
D02,POSE,101,100,1,2018,0.7278914565826331,2.1121833292546026
D02,POSE,101,100,1,2019,2.201992405063291,1.432508774237367
D02,POSE,101,100,1,2020,2.903044384667115,3.9855012700453862
D02,POSE,101,100,1,2021,-35.041915139171756,14.849874179821072
D02,POSE,101,100,1,2022,1.4479611650485438,2.564895496154528
D02,POSE,101,100,1,2023,3.819675016926202,2.232393648933705
D02,POSE,101,100,2,2017,5.613913907284768,3.4111733456256346
D02,POSE,101,100,2,2018,8.137237851662404,2.136064463446615
D02,POSE,101,100,2,2019,3.7263309523809522,2.2888371651779096
D02,POSE,101,100,2,2020,4.573631693198263,2.9135621418594027
D02,POSE,101,100,2,2021,-0.5264646314221891,2.590177657060249
D02,POSE,101,100,2,2022,3.0731583271097835,2.662707192642081
D02,POSE,101,100,2,2023,4.965797752808989,2.816127971820192
D02,POSE,101,100,3,2017,5.809051747311828,5.381442350900879
D02,POSE,101,100,3,2018,3.8210863764044944,2.705993338806785
D02,POSE,101,100,3,2019,6.107175438596491,2.8326760359960192
D02,POSE,101,100,3,2020,8.554717479674796,4.491431437763261
D02,POSE,101,100,3,2021,6.13045785569791,3.6005876550386495
D02,POSE,101,100,3,2022,7.457078911564626,3.224671085104826
D02,POSE,101,100,3,2023,6.46904716981132,2.8570137572947774
D02,POSE,101,100,4,2017,13.221415972222223,3.5220162281299907
D02,POSE,101,100,4,2018,9.652276297335204,3.245025702073095
D02,POSE,101,100,4,2019,12.320529247910864,3.3571181228001437
D02,POSE,101,100,4,2020,10.434110416666666,3.0970635041062393
D02,POSE,101,100,4,2021,9.480531663187195,3.4916020299059376
D02,POSE,101,100,4,2022,10.941761672473868,3.270147338272566
D02,POSE,101,100,4,2023,12.728944716585024,3.203377088004159
D02,POSE,101,100,5,2017,14.063947261663285,2.1970528463525953
D02,POSE,101,100,5,2018,16.422785175017157,2.1721960867105734
D02,POSE,101,100,5,2019,15.77657278266757,2.079905571884912
D02,POSE,101,100,5,2020,13.537989247311828,3.630899721192863
D02,POSE,101,100,5,2021,12.790721809588117,3.0768650592491174
D02,POSE,101,100,5,2022,14.994456475583863,2.149656543911125
D02,POSE,101,100,5,2023,13.823786244099798,2.2126818989004224
D02,POSE,101,100,6,2017,18.18004722222222,2.3368992411081084
D02,POSE,101,100,6,2018,17.841644927536233,0.909679560175098
D02,POSE,101,100,6,2019,17.850955474452554,2.3008772999374343
D02,POSE,101,100,6,2020,18.70646555323591,2.81268808415295
D02,POSE,101,100,6,2021,18.256881035689293,2.4211530701132498
D02,POSE,101,100,6,2022,18.2915993006993,1.9390773233473013
D02,POSE,101,100,6,2023,16.94808716875872,1.871621079953222
D02,POSE,101,100,7,2017,20.84350806451613,1.5975269560126695
D02,POSE,101,100,7,2019,21.16056316916488,2.509517550199003
D02,POSE,101,100,7,2020,22.834792044661548,2.5277805200535837
D02,POSE,101,100,7,2021,20.49579137691238,1.6081788866706048
D02,POSE,101,100,7,2022,20.88379071332436,1.3523038911731526
D02,POSE,101,100,8,2017,19.5473125,1.8277125814033897
D02,POSE,101,100,8,2018,19.072920799407846,1.3501105904018427
D02,POSE,101,100,8,2019,20.388931081081083,2.761766420727391
D02,POSE,101,100,8,2020,21.157130627306273,2.0377639158812717
D02,POSE,101,100,8,2021,20.695344874405976,1.5300666982486544
D02,POSE,101,100,8,2022,20.844105263157896,1.8676738729946796
D02,POSE,101,100,9,2016,18.535050420168066,1.4560713128579341
D02,POSE,101,100,9,2017,17.089049754730205,2.0686678826924294
D02,POSE,101,100,9,2018,18.41921404682274,2.009551870193744
D02,POSE,101,100,9,2019,19.161302390998593,2.132586980004548
D02,POSE,101,100,9,2020,17.67881369089626,3.242180677098058
D02,POSE,101,100,9,2021,17.710335659455687,2.026073017930473
D02,POSE,101,100,9,2022,17.91709668109668,2.8884875251078683
D02,POSE,101,100,10,2016,13.582803763440861,2.5145575310177732
D02,POSE,101,100,10,2017,14.80380589503954,3.1594740853675485
D02,POSE,101,100,10,2018,16.92817469050894,2.328088484756791
D02,POSE,101,100,10,2019,13.639090230664857,3.401580531261616
D02,POSE,101,100,10,2020,13.951768661735038,1.9750822533291208
D02,POSE,101,100,10,2021,15.184262295081966,2.3122985397130678
D02,POSE,101,100,10,2022,11.344537685060565,2.042569026299579
D02,POSE,101,100,11,2016,8.36992425295344,2.4079406451832885
D02,POSE,101,100,11,2017,5.350253164556962,1.0585705355863528
D02,POSE,101,100,11,2018,7.3374413075780085,2.6177250916894317
D02,POSE,101,100,11,2019,5.5771123517097,2.687445362171812
D02,POSE,101,100,11,2020,9.507847280334728,2.705541690528275
D02,POSE,101,100,11,2021,6.882057839721254,2.761716040487152
D02,POSE,101,100,11,2022,8.195189547038327,4.234190538008891
D02,POSE,101,100,12,2016,3.3571801075268817,2.5803166370359696
D02,POSE,101,100,12,2017,2.6028537735849056,2.3507740856863517
D02,POSE,101,100,12,2018,4.950930585683297,1.8747321175470597
D02,POSE,101,100,12,2019,3.478316430020284,2.9649233606361065
D02,POSE,101,100,12,2020,-91.72430790006752,52.596052632917164
D02,POSE,101,100,12,2021,5.128065452091768,2.3476162502650513
D02,POSE,101,100,12,2022,3.1632759322033897,2.273522387829452
D02,POSE,102,100,1,2017,4.128335394126739,2.0706929508137715
D02,POSE,102,100,1,2018,1.0585800139762405,1.8330287726957124
D02,POSE,102,100,1,2019,2.1449772727272727,1.4071332476696559
D02,POSE,102,100,1,2020,3.447549798115747,2.8616143328153725
D02,POSE,102,100,1,2021,2.1750865449628125,1.6711407261928466
D02,POSE,102,100,1,2022,1.3538222222222223,2.570298843767864
D02,POSE,102,100,1,2023,3.341462110960758,2.263125935870597
D02,POSE,102,100,2,2017,5.561840566037736,3.407708275968404
D02,POSE,102,100,2,2018,8.211061381074169,2.1665902896953524
D02,POSE,102,100,2,2019,3.7314896825396824,2.293404572779233
D02,POSE,102,100,2,2020,4.4547729573391175,2.4386216885816254
D02,POSE,102,100,2,2021,1.4132732035928144,1.6346238333680163
D02,POSE,102,100,2,2022,2.960229104477612,2.6704063300621947
D02,POSE,102,100,2,2023,4.4054816204051015,2.793270555907228
D02,POSE,102,100,3,2017,5.910307795698925,3.8927713234080503
D02,POSE,102,100,3,2018,3.2946976217440542,2.044678137843531
D02,POSE,102,100,3,2019,6.094319407008086,2.8637696065042686
D02,POSE,102,100,3,2020,8.464029749830967,3.2935402758286436
D02,POSE,102,100,3,2021,7.3234163292847505,3.427968498556115
D02,POSE,102,100,3,2022,7.376787652645862,3.257369489459091
D02,POSE,102,100,3,2023,5.907108417508417,2.8353371978125845
D02,POSE,102,100,4,2017,12.83076736111111,3.2437706223832374
D02,POSE,102,100,4,2018,9.80859433258762,3.2980221926288387
D02,POSE,102,100,4,2019,12.1424470013947,2.967787781924946
D02,POSE,102,100,4,2020,10.547831944444445,2.36058274382222
D02,POSE,102,100,4,2021,11.571615384615384,3.300414787476304
D02,POSE,102,100,4,2022,10.901406968641115,3.3170121684242306
D02,POSE,102,100,4,2023,12.230347522679693,3.1265087101012816
D02,POSE,102,100,5,2017,13.736974983096687,2.289433842547278
D02,POSE,102,100,5,2018,16.515040494166094,2.1957720610529807
D02,POSE,102,100,5,2019,15.785536173089925,2.1210157917962835
D02,POSE,102,100,5,2020,13.532832661290323,3.180083300027336
D02,POSE,102,100,5,2021,14.228268606224628,3.016022461745228
D02,POSE,102,100,5,2022,14.94256183745583,2.156782656504105
D02,POSE,102,100,5,2023,13.357505057316251,2.1765003165657575
D02,POSE,102,100,6,2017,17.988411111111112,2.407043090809996
D02,POSE,102,100,6,2018,16.990988002822863,1.4285081445073258
D02,POSE,102,100,6,2019,18.006379766536966,1.9421845920564402
D02,POSE,102,100,6,2020,18.484057799442898,2.170446241662321
D02,POSE,102,100,6,2021,18.789933519944018,2.2885622997067245
D02,POSE,102,100,6,2022,18.154060416666667,1.8948067242880087
D02,POSE,102,100,6,2023,16.496216178521617,1.7356321534460653
D02,POSE,102,100,7,2017,20.717300403225806,1.693854738974084
D02,POSE,102,100,7,2018,18.996523616734144,1.2159743390784923
D02,POSE,102,100,7,2019,20.819382583868666,1.6287863783756837
D02,POSE,102,100,7,2020,22.265426530612245,1.4594086429710362
D02,POSE,102,100,7,2021,21.02058606271777,1.5846783385361525
D02,POSE,102,100,7,2022,20.595841323430115,1.2368819110840357
D02,POSE,102,100,8,2017,19.334386012104908,2.0173554285050037
D02,POSE,102,100,8,2018,18.796842498302784,1.130574380118668
D02,POSE,102,100,8,2019,20.226885135135134,1.7975943771069358
